"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"X7"	"X8"	"X9"	"X10"
"1"	0.626394432819928	0.805435556991482	0.671579807072863	0.536950685619421	0.6521319488436	0.770061862243795	0.723299525253662	0.682817324889308	0.554989091602753	0.757323665040814
"2"	0.563033836359121	0.698290768754585	0.684255937987725	0.646005845546354	0.638660833146368	0.76007657191739	0.679411421877272	0.701764695201248	0.690479462404939	0.696009687994944
"3"	0.693606557091688	0.785031790654032	0.740320364385434	0.675741295314847	0.821795722909669	0.786214290349551	0.758575460398929	0.75033034046383	0.77720774879595	0.781328075037588
"4"	0.643676508979492	0.693081989303891	0.804187927766375	0.747976897181066	0.586407310436011	0.697808709905801	0.764923513634062	0.643801800245175	0.767523384296218	0.778297760523413
"5"	0.62005296707942	0.719958540408883	0.695092985257939	0.54634831386199	0.72953935333412	0.744616137425133	0.70464928225816	0.715209534617104	0.749683163036841	0.709284115609679
"6"	0.786985313369	0.777886742524895	0.822014648983451	0.748064331884196	0.654941084932145	0.760688628649555	0.831042908720643	0.773654874882229	0.707380228726932	0.744934892770582
"7"	0.704648422033798	0.724305105079646	0.73522886948261	0.718465013825494	0.71598083213029	0.773394339469408	0.824878933578993	0.654773070105398	0.815686076247402	0.766680972289532
"8"	0.588883997582157	0.612554281853636	0.706328690923258	0.734198373897597	0.684254112314194	0.76293640904278	0.77616620203666	0.635747874483122	0.707008945379553	0.714462036917762
"9"	0.563387411545585	0.756578551304764	0.704755287121331	0.637306823805905	0.708657561286331	0.72907548196391	0.693698683764735	0.690387254785543	0.612959748394275	0.819250504029391
"10"	0.637852638268313	0.700136398786984	0.764002899455226	0.632967798705324	0.634385195151353	0.663504097432387	0.585132617342431	0.753445832369703	0.727935900570622	0.835912728752272
"11"	0.582646355590562	0.607961829876763	0.64608480838154	0.701086023143533	0.759748114855423	0.716240076392638	0.742116179670222	0.681816863983648	0.79388545582067	0.78123336263217
"12"	0.607608718914984	0.705138901890997	0.692806877301275	0.679290878818239	0.609584903004418	0.784895058599457	0.790006628648302	0.642324551977807	0.627898157389036	0.85414687594575
"13"	0.685933151850586	0.777094132936546	0.692682266303238	0.791211109291544	0.71752142622267	0.800971822655259	0.80092333450088	0.683084686813926	0.773078239330106	0.767655009786512
"14"	0.579405259226264	0.781070930140331	0.759600193877304	0.684473448335352	0.691646829751587	0.799923873935704	0.816514231460028	0.779229480906764	0.740606616996105	0.767200242662113
"15"	0.703721949081421	0.720350244484563	0.710256696675383	0.781555191845039	0.77990601687725	0.763908924889191	0.786730721539941	0.648996601656002	0.824311080944632	0.758466642365773
"16"	0.678285418538468	0.708230213371236	0.678405836170672	0.685505808841603	0.634208844694181	0.788074481808677	0.744748662632172	0.622701290858237	0.736003245187048	0.694450910521151
"17"	0.684914714945753	0.676554090274437	0.732996624941893	0.697389431878592	0.622058232515204	0.745202650886591	0.681480337415065	0.727022496689936	0.526828862414186	0.680849821019222
