"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"X7"	"X8"	"X9"	"X10"
"1"	0.293556440914746	0.0365402746232872	-0.280044002566902	0.0357672286771294	0.245532767103792	-0.0185197302570394	0.0130699639705372	0.879693152577455	-0.0762318972683123	0.171939088862915
"2"	0.415660659154199	0.0263469836964785	-0.3637156634381	0.0978389601792734	0.229274727672922	-0.0733824800063655	0.0352963223106912	0.818759629178144	-0.14261153943011	0.189496715902486
"3"	0.327420928216597	0.0688531905040381	-0.301768303666473	0.0589984083783317	0.248625067537514	-0.033743574068733	0.0271840496775643	0.940987158405	-0.0587122264131827	0.149191936517816
"4"	0.414100688949882	0.122570117675984	-0.342576937430611	0.11430599632164	0.275448691331769	-0.136777872554346	0.0641535609396205	0.764497838493044	-0.143261920304135	0.177448166757396
"5"	0.309093597066613	0.0244308853607182	-0.316492876471458	0.0641625169322865	0.225416504748534	0.0242695283450712	0.0260163667887123	0.935092195486026	-0.0790753641981778	0.1662539279397
"6"	0.303152964847347	0.0159340447275239	-0.286981126272257	0.0334842261865581	0.216938144220522	0.0299543147101427	0.0130292471187747	0.98216304576392	-0.0593725110050707	0.145971371999996
"7"	0.319080519541846	0.0427048900464679	-0.310799225346955	0.0583599315602867	0.232934871960178	-0.0201136607246741	0.0388922134147127	0.840034810478622	-0.0874671539877717	0.185677330025778
"8"	0.328251702600874	0.0468732512779808	-0.268704909984205	0.067328882890585	0.245858528773895	-0.0400709305263449	0.0208756952932977	0.857491462734697	-0.0780198496244257	0.154783576096231
"9"	0.305255014348029	0.0451417038404188	-0.310857503534151	0.0144176194117959	0.234105221723271	-0.049234277613575	0.00999927111297092	0.996459174484587	-0.0788341757465313	0.175376316211924
"10"	0.284726413312461	0.0523858050355736	-0.215802589571314	0.0360460149502038	0.246964391146269	-0.00767714137348114	0.00908439083735385	0.930007304973759	-0.0928708601443231	0.145569711250883
"11"	0.274476872057049	-0.000633265808514884	-0.314165854407059	0.03135112781192	0.204799317456888	0.0064849457524449	-0.00301081475807335	0.973093045508452	-0.0540447116048568	0.146801611902696
"12"	0.254634065362784	0.0166194480984904	-0.230519181735729	0.0316555822390247	0.20949137917167	-0.00758245905774874	0.0084540549706211	0.820143545853305	-0.0634315384979938	0.149072994381571
"13"	0.262154084295861	0.0273397931763171	-0.255046218491833	-0.00106978394695875	0.252198488989673	0.0504958678676328	-0.00754864125486266	1.01543397738919	0.0086765799135865	0.170426193934834
"14"	0.351571610438345	0.0313360701090402	-0.320812084713209	0.07188025163462	0.230820602078338	-0.0630055824609706	0.0073627944939683	0.868154480510709	-0.114056624143437	0.169311622098096
"15"	0.327076996791556	0.0359070353546582	-0.31728243235837	0.0689432774793695	0.247856913120869	-0.100596410190821	-0.00132603399590347	0.826582110271573	-0.089678958881757	0.164463714376357
"16"	0.374154302644002	0.0444070257050487	-0.356304768145315	0.0797801134075807	0.223990942478755	-0.0794644704275728	0.0385962639622528	0.839819500645323	-0.126923820615407	0.170727481279566
"17"	0.403534089603658	0.0466443192698902	-0.320831349763288	0.113205195120838	0.237721103266864	-0.0807056881398978	0.0462360427364499	0.755277820974065	-0.0970945319899448	0.200164018437856
"18"	0.328043274099703	0.0540394769349504	-0.267075695038329	0.0577772309850597	0.24147370461777	-0.0572848280276419	0.0477031994454985	0.977473350119455	-0.0709187117806132	0.156506357964955
"19"	0.346933951423158	-0.00259755929067809	-0.287500857901874	0.0316474291591267	0.227084821436412	-0.0210062138907656	-0.00919414030297494	0.909031243692348	-0.0528094245926606	0.145427879511848
"20"	0.296639687622565	0.00362817067890639	-0.285429002116021	0.0093695627855762	0.207370377910414	0.0510950380493625	-0.0188003892535317	0.984177708918605	-0.0408095025084574	0.15911290777763
"21"	0.292315397864765	0.00773503128193461	-0.285048756532342	0.0166155274850086	0.218979861413386	-0.0408084089551377	0.0222165211263303	0.992263583349374	-0.0213596042398177	0.159234504690017
"22"	0.348804595096215	0.000682640771058848	-0.352311699402357	0.0615718262325306	0.307973485903455	-0.0573407574030697	0.0218311341469016	0.937610372719293	-0.0887425708107019	0.156183180586838
"23"	0.335135888514679	0.0312466854445426	-0.341186676411403	0.0616374190807295	0.231494442586807	-0.0362352054413089	0.0133982272174335	0.881328223569184	-0.0963985938397258	0.155684515891582
"24"	0.283000771599595	0.0465064782648917	-0.256612640971182	0.0493674337769225	0.235279582194378	-0.0663197852855543	0.0294800965062722	0.817245122106991	-0.0758907528777953	0.155640875170926
"25"	0.336956807907718	0.00047262996077068	-0.229849211358085	0.0401811992105424	0.232027835921774	-0.0492090145742154	0.0043371734255181	0.888867113768262	-0.0517185122297906	0.144471135842247
"26"	0.289411009617614	0.00282718759500755	-0.299230832123928	0.0589705923617202	1.03756158964725	0.0463440983385976	-0.0923037412836663	0.827714743131495	-0.0877770081586017	0.156162741741049
"27"	0.319280971299234	0.0643721724870531	-0.309144745196173	0.0333962797490585	0.246359668003372	-0.0280363831362777	0.0167982478453281	0.934041329755988	-0.055728639112713	0.145580718665917
"28"	0.330406357838439	0.0411309856197593	-0.289089637751195	0.0184399240853529	0.230015024845885	-0.0127639643454519	0.0290279470305964	0.913870545965952	-0.0177266611925459	0.161640422520483
"29"	0.32021290034268	0.0384943701962918	-0.278182978114244	0.028063893333319	0.288826922209052	-0.0559342692934187	0.0200678234583582	0.836732748320512	-0.0404097414242684	0.15589910156369
"30"	0.328233827546187	0.0290760815858954	-0.245086668215174	0.0618939803440347	0.2279682722447	-0.00281294041485006	0.0292491929624623	0.905430616489353	-0.10470190918631	0.155629516272683
"31"	0.306305101549431	0.0331668003859087	-0.319623353821876	0.0475563197530469	0.237156150988782	-0.0316931428418713	0.0413157831598962	0.914771753676163	-0.0639508908265683	0.17325868414665
"32"	0.257343156586794	0.0272601422180296	-0.234563307602956	0.0213438625726449	0.280096282502747	0.0188064484103832	-0.00499264987747773	1.08818181502641	0.0214472531628725	0.141232297624961
"33"	0.271066645607841	0.0266799511044178	-0.241576820916209	0.0368711344080411	0.2740611969089	0.020993140870283	0.0265841831177938	0.872532613050431	-0.0683297463875071	0.154036995990456
"34"	0.294119395136301	0.00512740895109819	-0.293183238376564	0.0414390232653156	0.273814486265923	-0.0399694814038971	0.00051015226852987	0.857111516556793	-0.0754638148879255	0.15112241749131
"35"	0.284535228470232	0.0147752738065874	-0.256536528817342	0.0156609420180613	0.217985992745812	-0.0101073276554175	0.00924006151580313	0.931993698444394	-0.0381874433719878	0.160284393709218
"36"	0.356442738575667	0.0768235556731026	-0.318649798154025	0.0781356799692899	0.251225309590098	-0.124535549774632	0.0377312233731194	0.735512035131014	-0.107693874340554	0.165643884967904
"37"	0.372716103848205	0.0493843669989592	-0.264482436350807	0.0520708397071311	0.22166627019479	-0.0526687738834893	0.022345014743835	0.799942590117942	-0.157317548808575	0.192642981974827
"38"	0.295738865558849	-0.00430961305102904	-0.234152580749838	0.0113692091756701	0.238012371044211	-0.00190683297791304	0.000888128191825408	0.922459526994497	-0.0403488339954896	0.142280631373158
"39"	0.363704932894576	0.0494120349461048	-0.24286120904531	0.0556755373971472	0.241220980025256	-0.0186309219765057	0.0215845018226433	0.788923312542138	-0.0812018304586728	0.155779554902515
"40"	0.269547502147866	0.0057013018790499	-0.265672978144814	0.00672425789260895	0.255896777532566	-0.0131236493130353	0.0412800163337349	0.971610601856832	-0.0117604856503748	0.146433242067296
"41"	0.323677012390771	0.0391969034915715	-0.334208888841391	0.0333974171166504	0.248017477180077	-0.0240891228832667	0.00764918702589753	1.02575622612823	-0.0999015566122067	0.153096480528805
"42"	0.338692541637715	0.0343276096962082	-0.324440854960346	0.0614478154199271	0.307923028522621	-0.0174647312832019	-0.00359728235486663	0.840251936149157	-0.105403860296622	0.14986014804357
"43"	0.38027883311287	0.0413896119885393	-0.338595080972118	0.0891622183554378	0.230468527603183	-0.0913529968582552	0.0329159395289001	0.932440037856399	-0.134803038006829	0.165582106826091
"44"	0.348760618535885	0.0698552215505348	-0.335830786530836	0.0830917489603709	0.265927508719278	-0.14527442485428	0.0410716612512982	0.808939554232302	-0.132255345531005	0.167404118098886
"45"	0.37701771959634	0.0180886780307875	-0.340688395004538	0.0761275590571931	0.24120324914725	-0.02430760492827	0.0334703212512303	0.842315247610484	-0.105231792579261	0.159854897065659
"46"	0.337756762645275	0.0197550927429105	-0.326081027716103	0.0603056424666465	0.239413019803111	0.0269061453619988	0.0275850690062829	0.944644634719465	-0.101526159854796	0.161061817715739
